title,type,post_dttm,-1,0,1
Городская дума Ростова-на-Дону приняла отставку главы администрации Логвиненко,political,2025-01-28,0.004215659569026841,0.9744030343955836,0.02138130603538963
Премьер Сербии уйдет в отставку на фоне протестов,political,2025-01-28,0.012012200309819894,0.1410441270322897,0.8469436726578905
Песков ответил на вопрос об обеспечении безопасности Путина,political,2025-01-28,0.008038409663399129,0.9492652205997035,0.042696369736897395
Экоактивисты сорвали постановку с Сигурни Уивер в Лондоне. Видео,political,2025-01-28,0.01046234115645525,0.9173464202529739,0.07219123859057092
"Кремль допустил, что ЕС мог предложить Венгрии переговоры ради санкций",political,2025-01-28,0.013174603268780258,0.9522545117081131,0.03457088502310652
Пытавшийся протаранить посольство России в Швеции оказался украинцем,political,2025-01-28,0.009129323961916031,0.10405942140877267,0.8868112546293113
Минобороны сообщило о контроле над Двуречной в Харьковской области,political,2025-01-28,0.020962628452472203,0.8854783546232029,0.09355901692432504
Посол Украины в США сочла вбросом статью о 100 днях на урегулирование,political,2025-01-28,0.028700552104837518,0.9493494436177556,0.02195000427740671
«Цифра брокер» дал прогноз по акциям двух российских компаний из сферы ИИ,economic,2025-01-28,0.008344752970354497,0.04675896893593021,0.9448962780937152
Официальный курс доллара США вырос почти на ₽1 и приблизился к ₽98,economic,2025-01-28,0.011516703485453205,0.8010451300847057,0.1874381664298411
Мосбиржа анонсировала старт торгов по выходным в конце второго квартала,economic,2025-01-28,0.009145478367503854,0.8765146026090552,0.11433991902344094
Как рассчитать размер будущей пенсии по старости,economic,2025-01-28,0.011349043055355732,0.9109013401775938,0.07774961676705038
СПБ Биржа с 1 февраля запустит торги по субботам и воскресеньям,economic,2025-01-28,0.01789251195344149,0.2895856878159837,0.6925218002305747
Путин попросил правительство создать систему управления развитием отрасли БПЛА,economic,2025-01-28,0.006860896979265082,0.07519347843963696,0.917945624581098
Путин: прогресс в вопросе расширения использования цифровых геоданных невелик,economic,2025-01-28,0.010377111537997726,0.11715146457510249,0.8724714238868997
Путин поручил организовать мониторинг выполнения нацпроекта по развитию БАС,economic,2025-01-28,0.00799208675336729,0.08317628998014522,0.9088316232664875
Путин: формирование долгосрочного госзаказа в сфере БПЛА должно быть комплексным,economic,2025-01-28,0.008475066037118898,0.9220595061615734,0.06946542780130778
Путин попросил правительство поддержать амбиции бизнеса на рынке БПЛА,economic,2025-01-28,0.006033609937147887,0.04840956092008441,0.9455568291427677
Путин поручил в 2025 году организовать международный форум системам БПЛА,economic,2025-01-28,0.005998558913834925,0.07704143022022751,0.9169600108659376
"Путин: РФ должна ускорить развитие беспилотной авиации, чтобы выйти в лидеры",economic,2025-01-28,0.00989793805645769,0.12482915184932812,0.8652729100942143
Путин: у России есть все ресурсы для развития отрасли беспилотной авиации,economic,2025-01-28,0.009621370657136486,0.8660643243012621,0.12431430504160138
Путин: стартапы в производстве БПЛА оперативно выходят на серийное производство,economic,2025-01-28,0.011843090726059307,0.1476627149673654,0.8404941943065752
Путин: россияне стали реже покупать автомобили в кредит из-за высокой ставки,economic,2025-01-28,0.02009804856146461,0.7475876373897069,0.23231431404882844
Путин на НПЦ в Тольятти ознакомился с сельскохозяйственных дронов,economic,2025-01-28,0.010038056211439274,0.9075028484599917,0.08245909532856892
"Путин заявил, что машины такси в России должны быть отечественного производства",economic,2025-01-28,0.012720137940769862,0.5061257072383996,0.4811541548208306
Путин: Зеленский нелегитимен и не имеет права ничего подписывать,political,2025-01-28,0.015225151895036414,0.9069117664993516,0.07786308160561195
"Путин заявил, что готов выделить людей для переговоров с Зеленским",political,2025-01-28,0.018473433333958754,0.9302872989188062,0.05123926774723489
"ЦИК готов помочь с открытием допучастков в России, если ЦИК Абхазии попросит",political,2025-01-28,0.0069904479071087895,0.07385840921547492,0.9191511428774163
"Участника ""Времени героев"" Тихонова назначили замполпреда президента РФ в ПФО",political,2025-01-28,0.009666827216802558,0.09981525156680895,0.8905179212163884
Оппозиция Польши инициирует вотум недоверия министру по делам равенства Котуле,political,2025-01-28,0.007629153670911441,0.9423028196388632,0.05006802669022517
Володин: Путин и Лукашенко работают над укреплением единства между странами,political,2025-01-28,0.009916707052218964,0.1270062802799104,0.8630770126678707
Володин: все фракции Госдумы поддерживают инициативу о полном запрете вейпов,political,2025-01-28,0.010196736485575059,0.10056293911537556,0.8892403243990494
Врио министра по охране ОКН Курской области Мусьял покинула пост после скандала,political,2025-01-28,0.007575294616858659,0.9512853874690235,0.04113931791411788
Врио главы администрации Ростова-на-Дону стал Александр Скрябин,political,2025-01-28,0.004786122375345885,0.9727484075009798,0.02246547012367423
FT узнала о риске провала в сенате кандидатуры Кеннеди на пост министра,political,2025-01-28,0.01018697040486694,0.11512917766068545,0.8746838519344476
Почему отставка премьера Сербии может быть выгодна президенту Вучичу,political,2025-01-28,0.008229688010607755,0.9030854581340285,0.08868485385536364
Белорусам разрешат участвовать в местных выборах в России,political,2025-01-28,0.008662937376284383,0.8992490571514279,0.0920880054722876
"Путин заявил, что был готов к личной встрече с Зеленским в 2022 году",political,2025-01-28,0.016833606573412395,0.7579151051269001,0.2252512882996875
Путин отвел Украине два месяца в случае прекращения поставок оружия,political,2025-01-28,0.8285944047011405,0.12128012983701966,0.050125465461839804
Путин назвал условия переговоров с Украиной,political,2025-01-28,0.7235460569739065,0.19378785561736886,0.08266608740872457
Путин раскрыл детали отвода войск из-под Киева в 2022 году,political,2025-01-28,0.0305515823307337,0.5356609931156253,0.4337874245536409
Депутаты запретят иноагентам «ёрничать» и проводить мастер-классы,political,2025-01-28,0.02266087381104813,0.4789544512959847,0.49838467489296717
Путин заявил о крушении прогнозов «кончины» АвтоВАЗа,political,2025-01-28,0.01140667908098906,0.15704536301544825,0.8315479579035626
Патрушев назвал терактом подрыв и затопление судна Ursa Major,political,2025-01-28,0.013971074891008895,0.9130252601594785,0.07300366494951256
В НАТО обвинили Россию в подготовке убийства главы Rheinmetall,political,2025-01-28,0.00913400474838948,0.932657830123427,0.0582081651281836
Правящие партии Румынии потеряли голоса после отмены результатов выборов,political,2025-01-28,0.012110292348619075,0.8849963663116815,0.10289334133969927
Как Дания готовит Европу к битве с Трампом за Гренландию,political,2025-01-28,0.006694320780039712,0.94830236579602,0.04500331342394037
Два «стратега» Ту-160 совершили полет над Северным Ледовитым океаном,political,2025-01-28,0.013366682720343937,0.8815475305626785,0.10508578671697769
Как менялось время на часах Судного дня. Инфографика,political,2025-01-28,0.010193214397214137,0.10120941179310097,0.8885973738096848
Путин приехал на АвтоВАЗ в Тольятти. Видео,political,2025-01-28,0.018589781359864204,0.663957808168448,0.3174524104716879
Патрушев заявил о росте поставок на флот морских беспилотников,political,2025-01-28,0.013365272129306752,0.8681893505174043,0.11844537735328893
Путину показали новую Lada Iskra,political,2025-01-28,0.010536514060036566,0.8849606288480737,0.10450285709188963
Часы Судного дня приблизились к «ядерной полуночи» на рекордное время,political,2025-01-28,0.011016043312168594,0.08456635118785855,0.9044176054999729
Bloomberg рассказал о проблемах в переговорах России с Сирией,political,2025-01-28,0.0161288989102438,0.9091225558771593,0.07474854521259684
